137348708
20369844
779501229
191968747
53137129
137361277
376369042
51351174
195062682
199751647
51351173
51351172
192457540
198788650
167075362
176678341
167006177
47375823
196561586
45733453
123503179
122472006
199751647
137361277
49289392
52827742
30044934
43177560
52490299
148588727
251602380
19347715
19347768
15548973
17236325
19347718
137813514
166422459
215855542
728806097
42851429
127174584
10534122
19347735
104763542
948914938
137390603
202019770
54937220
141610594
19347726
750430017
10294696
19347731
19347732
16381745
164341575
113949111
19347788
160538043
100721945
272632716
166015147
678551709
119890188
52827742
891927313
671004621
53053867
142975456
133250934
762365480
253915953
128782685
804585053
129895361
181602664
55993113
53299932
38444787
10532648
19347718
42851429
16386293
19347732
998166995
19347726
53653805
30044934
705217936
557113182
53516967
444186245
19347731
19347768
646625114
679455279
53668314
16381744
266783400
35600028
13863706
13863707
37950406
319597703
891927313
10827138
19347769
679455279
21014323
724949321
19347736
444186245
19347765
23658329
654887055
646625114
19347760
10856945
16940404
821989116
192231357
33435789
50280068
46461005
21129069
46461875
21129063
45612378
33435791
13863708
21129062
48470135
46298163
43177559
21090373
33435793
14662916
26875373
19347754
40740729
38253510
40815498
50280068
46461874
34967584
43177561
19757632
1115494
33324893
17197399
34967583
21899550
52796473
10534120
21881801
50285467
21881800
33382190
19347752
122327096
19347763
29941142
17768251
55419736
19347790
180423987
39360118
46298162
21091061
49303093
19347719
17768781
19347759
39242440
19347750
55419746
17768260
55419742
20880835
44014208
21091075
43941906
33058911
20880832
17768273
55317036
55317023
43235514
17340492
19347778
46461007
19347717
26845605
33652832
33664932
22026881
21091069
21091067
19347762
19347772
55331614
55348320
55317025
55317024
43235513
55317026
15754238
43941767
21091066
49303110
19347717
32900926
46461004
55348318
43235511
42371437
44014387
31196459
146749018
52241067
19347739
32899370
46288030
44883495
54037158
42440416
49223981
20880836
55317022
15754235
19347791
138216898
27097349
52596434
19347742
42440415
19399906
15754239
17197282
15610441
19347729
104118243
19399908
54037163
31958861
55420066
197384361
15754237
43177562
52241068
55353819
12166374
153783693
19399905
55145634
51922989
42067753
135079340
55145631
55145630
55145633
55145632
